ActualPosition,TargetPosition,ActualVelocity,TargetVelocity,TargetAcceleration,PositionError
20039.49646,20000,-48.690475,0,0,39.496461
20039.33716,20000,-51.789997,0,-0.015,39.337159
20039.24377,20000,-52.862279,-0.015,-0.21,39.243775
20039.16138,19999.985,-48.996292,-0.225,-0.075,39.176378
20039.01306,19999.76,-43.511976,-0.3,-0.12,39.253063
20038.9032,19999.46,-45.942932,-0.42,0.42,39.443199
20038.80981,19999.04,-49.30711,0,-0.855,39.769815
20038.80981,19999.04,-49.30711,-0.855,0.135,39.769815
20038.67249,19998.185,-50.563652,-0.72,-0.12,40.487486
20038.5791,19997.465,-47.809953,-0.84,-0.645,41.114103
20038.44727,19996.625,-50.279185,-1.485,0.345,41.822267
20038.1781,19995.14,-75.935877,-1.14,-0.12,43.038102
20038.02429,19994,-94.507618,-1.26,1.26,44.024293
20037.72217,19992.74,-125.534186,0,-2.115,44.982169
20037.72217,19992.74,-125.534186,-2.115,0.555,44.982169
20037.23328,19990.625,-177.07222,-1.56,-0.12,46.608277
20036.76086,19989.065,-228.294244,-1.68,-1.065,47.695865
20036.15662,19987.385,-296.893208,-2.745,0.765,48.771617
20034.97009,19984.64,-426.389935,-1.98,-0.12,50.330094
20033.95935,19982.66,-524.773157,-2.1,2.1,51.299352
20032.72888,19980.56,-640.832019,0,-3.375,52.168883
20032.72888,19980.56,-640.832019,-3.375,0.975,52.168883
20030.44922,19977.185,-835.660277,-2.4,-0.12,53.26422
20028.63098,19974.785,-978.90357,-2.52,-1.485,53.845982
20026.55456,19972.265,-1123.147596,-4.005,1.185,54.289566
20022.95654,19968.26,-1337.458122,-2.82,-0.12,54.696544
20020.27588,19965.44,-1469.851069,-2.94,2.94,54.83588
20017.34253,19962.5,-1593.007192,0,-4.635,54.84253
20017.34253,19962.5,-1593.007192,-4.635,1.395,54.84253
20012.61292,19957.865,-1749.807983,-3.24,-0.12,54.747916
20009.20715,19954.625,-1839.13037,-3.36,-1.905,54.582154
20005.66406,19951.265,-1913.540047,-5.265,1.605,54.399063
20000.10498,19946,-1999.580191,-3.66,-0.12,54.104981
19996.28723,19942.34,-2035.595036,-3.78,3.78,53.947232
19992.38708,19938.56,-2058.055076,0,-5.895,53.827086
19992.38708,19938.56,-2058.055076,-5.895,1.815,53.827086
19986.44348,19932.665,-2072.598497,-4.08,-0.12,53.778482
19982.44995,19928.585,-2073.552877,-4.2,-2.325,53.864952
19978.45642,19924.385,-2064.400296,-6.525,2.025,54.071422
19972.46887,19917.86,-2039.170978,-4.5,-0.12,54.608873
19968.48633,19913.36,-2016.808646,-4.62,4.62,55.126329
19964.53674,19908.74,-1994.511901,0,-7.155,55.796744
19964.53674,19908.74,-1994.511901,-7.155,2.235,55.796744
19958.65906,19901.585,-1962.734254,-4.92,-0.12,57.074059
19954.73694,19896.665,-1948.079662,-5.04,-2.745,58.071939
19950.83679,19891.625,-1938.216009,-7.785,2.445,59.211793
19944.95361,19883.84,-1942.818842,-5.34,-0.12,61.113614
19940.99304,19878.5,-1957.129727,-5.46,5.46,62.493043
19936.97754,19873.04,-1984.990224,0,-8.415,63.93754
19936.97754,19873.04,-1984.990224,-8.415,2.655,63.93754
19930.78674,19864.625,-2054.765717,-5.76,-0.12,66.161744
19926.54053,19858.865,-2114.712178,-5.88,-3.165,67.675528
19922.15149,19852.985,-2188.595619,-9.045,2.865,69.16649
19915.19714,19843.94,-2337.223983,-6.18,-0.12,71.257145
19910.30273,19837.76,-2459.670572,-6.3,6.3,72.542735
19905.17761,19831.46,-2598.947477,0,-9.675,73.717613
19905.17761,19831.46,-2598.947477,-9.675,3.075,73.717613
19897.08069,19821.785,-2812.309778,-6.6,-0.12,75.295689
19891.42273,19815.185,-2936.872466,-6.72,-3.585,76.23773
19885.56152,19808.465,-3044.872765,-10.305,3.285,77.096524
19876.44287,19798.16,-3184.619359,-7.02,-0.12,78.282872
19870.12573,19791.14,-3268.406267,-7.14,7.14,78.985733
19863.69324,19784,-3341.911957,0,-10.935,79.693238
19863.69324,19784,-3341.911957,-10.935,3.495,79.693238
19853.80554,19773.065,-3427.943446,-7.44,-0.12,80.740543
19847.05994,19765.625,-3472.956617,-7.56,-4.005,81.434938
19840.22095,19758.065,-3511.132761,-11.565,3.705,82.155948
19829.69055,19746.5,-3583.936611,-7.86,-0.12,83.190553
19822.52747,19738.64,-3642.262435,-7.98,7.98,83.887467
19815.21057,19730.66,-3706.9279,0,-12.195,84.550572
19815.21057,19730.66,-3706.9279,-12.195,3.915,84.550572
19804.02649,19718.465,-3807.484539,-8.28,-0.12,85.56149
19796.36353,19710.185,-3881.87152,-8.4,-4.425,86.178526
19788.52478,19701.785,-3963.761017,-12.825,4.125,86.739781
19776.39038,19688.96,-4117.548454,-8.7,-0.12,87.430382
19768.0188,19680.26,-4235.252957,-8.82,8.82,87.7588
19759.44946,19671.44,-4359.278447,0,-13.455,88.009464
19759.44946,19671.44,-4359.278447,-13.455,4.335,88.009464
19746.18897,19657.985,-4542.396994,-9.12,-0.12,88.203966
19737.11975,19648.865,-4651.564013,-9.24,-4.845,88.254752
19727.88025,19639.625,-4743.072702,-14.085,4.545,88.25525
19713.78479,19625.54,-4847.285487,-9.54,-0.12,88.244791
19704.25415,19616,-4891.228491,-9.66,9.66,88.254151
19694.68506,19606.34,-4913.162488,0,-14.715,88.34506
19694.68506,19606.34,-4913.162488,-14.715,4.755,88.34506
19680.25452,19591.625,-4914.259197,-9.96,-0.12,88.629518
19670.59204,19581.665,-4901.481051,-10.08,-5.265,88.927042
19660.88562,19571.585,-4894.515542,-15.345,4.965,89.300621
19646.30676,19556.24,-4893.028387,-10.38,-0.12,90.066764
19636.52893,19545.86,-4900.746514,-10.5,10.5,90.668932
19626.67969,19535.36,-4923.448707,0,-15.975,91.319689
19626.67969,19535.36,-4923.448707,-15.975,5.175,91.319689
19611.73279,19519.385,-4985.962491,-10.8,-0.12,92.347789
19601.59241,19508.585,-5053.819801,-10.92,-5.685,93.007408
19591.29822,19497.665,-5144.834567,-16.605,5.385,93.633219
19575.50537,19481.06,-5305.593859,-11.22,-0.12,94.445372
19564.69482,19469.84,-5431.566383,-11.34,11.34,94.854825
19553.68652,19458.5,-5562.815883,0,-17.235,95.186524
19553.68652,19458.5,-5562.815883,-17.235,5.595,95.186524
19536.76208,19441.265,-5752.977259,-11.64,-0.12,95.497086
19525.21545,19429.625,-5873.562789,-11.76,-6.105,95.590455
19513.47107,19417.865,-5984.257738,-17.865,5.805,95.60607
19495.42603,19400,-6146.386667,-12.06,-0.12,95.426026
19483.18176,19387.94,-6245.428454,-12.18,12.18,95.241764
19470.71228,19375.76,-6342.163535,0,-18.495,94.952281
19470.71228,19375.76,-6342.163535,-18.495,6.015,94.952281
19451.67847,19357.265,-6477.460589,-12.48,-0.12,94.413468
19438.78601,19344.785,-6560.551042,-12.6,-6.525,94.001012
19425.72327,19332.185,-6639.053858,-19.125,6.225,93.538268
19405.92041,19313.06,-6734.482773,-12.9,-0.12,92.860411
19392.61597,19300.16,-6771.912262,-13.02,13.02,92.455968
19379.22913,19287.14,-6796.5763,0,-19.755,92.089127
19379.22913,19287.14,-6796.5763,-19.755,6.435,92.089127
19359.12964,19267.385,-6801.677479,-13.32,-0.12,91.74464
19345.79224,19254.065,-6771.108098,-13.44,-6.945,91.727237
19332.54822,19240.625,-6714.973001,-20.385,6.645,91.923219
19312.97058,19220.24,-6571.583531,-13.74,-0.12,92.730582
19300.17151,19206.5,-6441.514216,-13.86,13.86,93.67151
19287.60315,19192.64,-6292.988753,0,-21.015,94.96315
19287.60315,19192.64,-6292.988753,-21.015,6.855,94.96315
19269.15161,19171.625,-6066.2159,-14.16,-0.12,97.526612
19257.11609,19157.465,-5924.767117,-14.28,-7.365,99.65109
19245.25635,19143.185,-5807.547305,-21.645,7.065,102.071349
19227.65625,19121.54,-5698.512614,-14.58,-0.12,106.116251
19215.92285,19106.96,-5685.192461,-14.7,14.7,108.962853
19204.09058,19092.26,-5729.296837,0,-22.275,111.830577
19204.09058,19092.26,-5729.296837,-22.275,7.275,111.830577
19185.9082,19069.985,-5921.910711,-15,-0.12,115.923204
19173.3728,19054.985,-6135.189345,-15.12,-7.785,118.387804
19160.41992,19039.865,-6400.043904,-22.905,7.485,120.554923
19140.2655,19016.96,-6827.991966,-15.42,-0.12,123.305504
19126.30737,19001.54,-7101.68675,-15.54,15.54,124.767374
19112.00317,18986,-7343.417705,0,-23.535,126.003175
19112.00317,18986,-7343.417705,-23.535,7.695,126.003175
19089.90967,18962.465,-7632.661835,-15.84,-0.12,127.444669
19074.77051,18946.625,-7792.530412,-15.96,-8.205,128.145509
19059.4281,18930.665,-7917.025782,-24.165,7.905,128.763102
19036.03272,18906.5,-8043.259116,-16.26,-0.12,129.532716
19020.14099,18890.24,-8113.978795,-16.38,16.38,129.900992
19003.9856,18873.86,-8196.874987,0,-24.795,130.125597
19003.9856,18873.86,-8196.874987,-24.795,8.115,130.125597
18979.20593,18849.065,-8374.600579,-16.68,-0.12,130.140934
18962.31445,18832.385,-8536.209427,-16.8,-8.625,129.929454
18945.0769,18815.585,-8716.254611,-25.425,8.325,129.491905
18918.66577,18790.16,-8984.579711,-17.1,-0.12,128.505772
18900.67017,18773.06,-9150.767927,-17.22,17.22,127.610167
18882.33948,18755.84,-9314.862355,0,-26.055,126.499479
18882.33948,18755.84,-9314.862355,-26.055,8.535,126.499479
18854.20898,18729.785,-9566.097292,-17.52,-0.12,124.423985
18835.05981,18712.265,-9735.331175,-17.64,-9.045,122.794815
18815.63049,18694.625,-9896.388591,-26.685,8.745,121.005494
18786.09924,18667.94,-10081.88982,-17.94,-0.12,118.159244
18766.21948,18650,-10155.50264,-18.06,18.06,116.219483
18746.26282,18631.94,-10189.32772,0,-27.315,114.322818
18746.26282,18631.94,-10189.32772,-27.315,8.955,114.322818
18716.36353,18604.625,-10155.57938,-18.36,-0.12,111.738526
18696.47278,18586.265,-10090.87987,-18.48,-9.465,110.207779
18676.6864,18567.785,-10003.37604,-27.945,9.165,108.901402
18647.24854,18539.84,-9843.542468,-18.78,-0.12,107.408536
18627.85217,18521.06,-9728.988647,-18.9,18.9,106.792174
18608.68652,18502.16,-9599.353053,0,-28.575,106.526524
18608.68652,18502.16,-9599.353053,-28.575,9.375,106.526524
18580.51208,18473.585,-9350.770069,-19.2,-0.12,106.927086
18562.1759,18454.385,-9146.002377,-19.32,-9.885,107.790904
18544.23523,18435.065,-8915.506828,-29.205,9.585,109.17023
18518.08228,18405.86,-8550.441261,-19.62,-0.12,112.222276
18501.13037,18386.24,-8314.943971,-19.74,19.74,114.890372
18484.59045,18366.5,-8089.882346,0,-29.835,118.090455
18484.59045,18366.5,-8089.882346,-29.835,9.795,118.090455
18460.42053,18336.665,-7792.29903,-20.04,-0.12,123.755533
18444.60571,18316.625,-7640.220321,-20.16,-10.305,127.980714
18428.91724,18296.465,-7550.340348,-30.465,10.005,132.452237
18405.30212,18266,-7571.359394,-20.46,-0.12,139.302125
18389.20166,18245.54,-7719.970062,-20.58,20.58,143.661661
18372.64526,18224.96,-7986.020769,0,-31.095,147.685265
18372.64526,18224.96,-7986.020769,-31.095,10.215,147.685265
18346.61316,18193.865,-8586.558622,-20.88,-0.12,152.74816
18328.32642,18172.985,-9086.273642,-21,-10.725,155.341417
18309.30908,18151.985,-9608.488131,-31.725,10.425,157.324083
18279.34387,18120.26,-10347.49161,-21.3,-0.12,159.083873
18258.38196,18098.96,-10799.74269,-21.42,21.42,159.421959
18236.65649,18077.54,-11222.69882,0,-32.355,159.116495
18236.65649,18077.54,-11222.69882,-32.355,10.635,159.116495
18202.78015,18045.185,-11796.70927,-21.72,-0.12,157.595152
18179.5221,18023.465,-12112.86183,-21.84,-11.145,156.057096
18155.87952,18001.625,-12340.51155,-32.985,10.845,154.254518
18119.84436,17968.64,-12509.94796,-22.14,-0.12,151.204361
18095.51514,17946.5,-12547.80656,-22.26,22.26,149.015138
18070.94971,17924.24,-12572.12169,0,-33.615,146.709708
18070.94971,17924.24,-12572.12169,-33.615,11.055,146.709708
18033.68408,17890.625,-12634.34524,-22.56,-0.12,143.059083
18008.70117,17868.065,-12683.44059,-22.68,-11.565,140.636173
17983.64685,17845.385,-12712.98058,-34.245,11.265,138.261852
17946.0022,17811.14,-12704.62543,-22.98,-0.12,134.862198
17920.9314,17788.16,-12662.1365,-23.1,23.1,132.771397
17895.93201,17765.06,-12600.76635,0,-34.875,130.872008
17895.93201,17765.06,-12600.76635,-34.875,11.475,130.872008
17858.83118,17730.185,-12445.04034,-23.4,-0.12,128.646178
17834.45252,17706.785,-12282.86948,-23.52,-11.985,127.667516
17810.46936,17683.265,-12062.59707,-35.505,11.685,127.204361
17775.24719,17647.76,-11663.32194,-23.82,-0.12,127.487193
17752.31873,17623.94,-11378.79066,-23.94,23.94,128.378727
17729.82971,17600,-11104.32479,0,-36.135,129.829713
17729.82971,17600,-11104.32479,-36.135,11.895,129.829713
17696.90369,17563.865,-10721.48376,-24.24,-0.12,133.038688
17675.48584,17539.625,-10491.91643,-24.36,-12.405,135.860841
17654.44153,17515.265,-10281.09318,-36.765,12.105,139.176529
17623.32825,17478.5,-10044.74961,-24.66,-0.12,144.828248
17602.67395,17453.84,-9983.719321,-24.78,24.78,148.833951
17581.87683,17429.06,-10029.80208,0,-37.395,152.816832
17581.87683,17429.06,-10029.80208,-37.395,12.315,152.816832
17550.13184,17391.665,-10318.77059,-25.08,-0.12,158.466837
17528.43384,17366.585,-10627.09231,-25.2,-12.825,161.848839
17506.11511,17341.385,-11007.58894,-38.025,12.525,164.730113
17471.14563,17303.36,-11711.7566,-25.5,-0.12,167.785631
17446.78345,17277.86,-12247.85268,-25.62,25.62,168.923448
17421.69617,17252.24,-12782.08808,0,-38.655,169.456168
17421.69617,17252.24,-12782.08808,-38.655,12.735,169.456168
17382.91992,17213.585,-13450.69308,-25.92,-0.12,169.334923
17356.45386,17187.665,-13745.8968,-26.04,-13.245,168.788858
17329.55933,17161.625,-13933.51278,-39.285,12.945,167.934327
17288.38806,17122.34,-14135.45907,-26.34,-0.12,166.048063
17260.4773,17096,-14268.95007,-26.46,26.46,164.477296
17232.24243,17069.54,-14404.58352,0,-39.915,162.702433
17232.24243,17069.54,-14404.58352,-39.915,13.155,162.702433
17189.37927,17029.625,-14587.83575,-26.76,-0.12,159.754273
17160.49622,17002.865,-14681.78424,-26.88,-13.665,157.631217
17131.41541,16975.985,-14755.43553,-40.545,13.365,155.430406
17087.68982,16935.44,-14809.96807,-27.18,-0.12,152.24982
17058.66394,16908.26,-14770.23822,-27.3,27.3,150.403941
17029.93469,16880.96,-14633.05433,0,-41.175,148.974693
17029.93469,16880.96,-14633.05433,-41.175,13.575,148.974693
16987.36816,16839.785,-14288.03997,-27.6,-0.12,147.583165
16959.47388,16812.185,-14004.74754,-27.72,-14.085,147.288878
16932.02454,16784.465,-13713.42693,-41.805,13.785,147.559537
16891.83105,16742.66,-13255.77443,-28.02,-0.12,149.171056
16865.71106,16714.64,-12936.43849,-28.14,28.14,151.071061
16840.00855,16686.5,-12627.33703,0,-42.435,153.508546
16840.00855,16686.5,-12627.33703,-42.435,13.995,153.508546
16802.10022,16644.065,-12269.16581,-28.44,-0.12,158.035221
16777.11182,16615.625,-12135.87522,-28.56,-14.505,161.486817
16752.14539,16587.065,-12103.09261,-43.065,14.205,165.080387
16714.2865,16544,-12270.31214,-28.86,-0.12,170.2865
16688.48511,16515.14,-12541.22938,-28.98,28.98,173.345108
16662.07947,16486.16,-12933.77807,0,-43.695,175.919469
16662.07947,16486.16,-12933.77807,-43.695,14.415,175.919469
16621.08948,16442.465,-13683.75596,-29.28,-0.12,178.624479
16592.71179,16413.185,-14238.32818,-29.4,-14.925,179.526793
16563.38379,16383.785,-14808.48803,-44.325,14.625,179.59879
16517.64221,16339.46,-15665.86688,-29.7,-0.12,178.182213
16486.19934,16309.76,-16178.065,-29.82,29.82,176.439342
16454.20166,16279.94,-16582.05414,0,-44.955,174.261661
16454.20166,16279.94,-16582.05414,-44.955,14.835,174.261661
16405.52124,16234.985,-16906.99787,-30.12,-0.12,170.536241
16372.7655,16204.865,-16951.57405,-30.24,-15.345,167.900504
16339.88892,16174.625,-16911.00138,-45.585,15.045,165.263917
16290.83496,16129.04,-16721.0837,-30.54,-0.12,161.794962
16258.4967,16098.5,-16500.65703,-30.66,30.66,159.996705
16226.48254,16067.84,-16224.46224,0,-46.215,158.642545
16226.48254,16067.84,-16224.46224,-46.215,15.255,158.642545
16179.33472,16021.625,-15724.7953,-30.96,-0.12,157.709718
16148.62244,15990.665,-15359.43623,-31.08,-15.765,157.957438
16118.52539,15959.585,-14981.09475,-46.845,15.465,158.940392
16074.4812,15912.74,-14411.02664,-31.38,-0.12,161.741202
16045.68604,15881.36,-14079.18145,-31.5,31.5,164.326036
16017.1875,15849.86,-13844.16519,0,-47.475,167.327501
16017.1875,15849.86,-13844.16519,-47.475,15.675,167.327501
15974.64294,15802.385,-13719.96141,-31.8,-0.12,172.257945
15946.11694,15770.585,-13808.64004,-31.92,-16.185,175.531944
15917.27234,15738.665,-14021.83366,-48.105,15.885,178.60734
15873.1842,15690.56,-14518.77825,-32.22,-0.12,182.624205
15843.10364,15658.34,-14923.38556,-32.34,32.34,184.763639
15812.276,15626,-15369.36393,0,-48.735,186.276002
15812.276,15626,-15369.36393,-48.735,16.095,186.276002
15764.3042,15577.265,-16148.14207,-32.64,-0.12,187.0392
15731.28479,15544.625,-16706.30543,-32.76,-16.605,186.659791
15697.6886,15511.865,-17207.86285,-49.365,16.305,185.8236
15646.56921,15462.5,-17687.31106,-33.06,-0.12,184.069215
15612.06665,15429.44,-17809.45106,-33.18,33.18,182.626651
15577.29492,15396.26,-17833.36998,0,-49.995,181.034923
15577.29492,15396.26,-17833.36998,-49.995,16.515,181.034923
15525.06043,15346.265,-17779.10422,-33.48,-0.12,178.795426
15490.37659,15312.785,-17684.80452,-33.6,-17.025,177.591588
15455.82459,15279.185,-17537.16631,-50.625,16.725,176.639586
15404.39209,15228.56,-17238.01602,-33.9,-0.12,175.832091
15370.44434,15194.66,-17024.34963,-34.02,34.02,175.784337
15336.79321,15160.64,-16820.12048,0,-51.255,176.153214
15336.79321,15160.64,-16820.12048,-51.255,16.935,176.153214
15286.79993,15109.385,-16539.60617,-34.32,-0.12,177.414928
15253.69263,15075.065,-16388.52243,-34.44,-17.445,178.627628
15220.63477,15040.625,-16303.41993,-51.885,17.145,180.009767
15170.90515,14988.74,-16341.51125,-34.74,-0.12,182.165152
15137.57263,14954,-16465.42692,-34.86,34.86,183.572633
15104.06433,14919.14,-16630.32339,0,-52.515,184.924332
15104.06433,14919.14,-16630.32339,-52.515,17.355,184.924332
15053.32398,14866.625,-16905.0743,-35.16,-0.12,186.698976
15019.04114,14831.465,-17111.67497,-35.28,-17.865,187.576139
14984.37927,14796.185,-17340.11693,-53.145,17.565,188.194273
14931.57349,14743.04,-17731.53565,-35.58,-0.12,188.533487
14895.84595,14707.46,-18001.60871,-35.7,35.7,188.385948
14859.73389,14671.76,-18248.77705,0,-53.775,187.973888
14859.73389,14671.76,-18248.77705,-53.775,17.775,187.973888
14805.01648,14617.985,-18534.81818,-36,-0.12,187.03148
14768.39905,14581.985,-18636.45884,-36.12,-18.285,186.414049
14731.78162,14545.865,-18641.26132,-54.405,17.985,185.916617
14677.15759,14491.46,-18471.65026,-36.42,-0.12,185.697594
14640.94116,14455.04,-18285.8109,-36.54,36.54,185.901163
14604.96094,14418.5,-18081.85622,0,-55.035,186.460939
14604.96094,14418.5,-18081.85622,-55.035,18.195,186.460939
14551.49048,14363.465,-17787.14297,-36.84,-0.12,188.02548
14516.1145,14326.625,-17614.93824,-36.96,-18.705,189.489503
14480.8374,14289.665,-17486.23087,-55.665,18.405,191.172403
14427.8009,14234,-17442.93604,-37.26,-0.12,193.800904
14392.11182,14196.74,-17562.34427,-37.38,37.38,195.371817
14355.99426,14159.36,-17802.86542,0,-56.295,196.634264
14355.99426,14159.36,-17802.86542,-56.295,18.615,196.634264
14300.85388,14103.065,-18329.75929,-37.68,-0.12,197.788883
14263.19824,14065.385,-18764.50726,-37.8,-19.125,197.813243
14224.83948,14027.585,-19238.24054,-56.925,18.825,197.254479
14166.35376,13970.66,-19873.17779,-38.1,-0.12,195.693761
14126.90186,13932.56,-20165.03329,-38.22,38.22,194.341856
14087.15332,13894.34,-20332.03817,0,-57.555,192.813321
14087.15332,13894.34,-20332.03817,-57.555,19.035,192.813321
14027.34924,13836.785,-20364.51824,-38.52,-0.12,190.564244
13987.65015,13798.265,-20256.32791,-38.64,-19.545,189.385147
13948.26965,13759.625,-20057.14474,-58.185,19.245,188.644654
13889.99268,13701.44,-19589.41029,-38.94,-0.12,188.552677
13851.74927,13662.5,-19205.55313,-39.06,39.06,189.249269
13813.96729,13623.44,-18829.62434,0,-58.815,190.527286
13813.96729,13623.44,-18829.62434,-58.815,19.455,190.527286
13757.84912,13564.625,-18404.86158,-39.36,-0.12,193.224122
13720.56152,13525.265,-18270.10615,-39.48,-19.965,195.296524
13683.24646,13485.785,-18271.19632,-59.445,19.665,197.461461
13626.92505,13426.34,-18488.15476,-39.78,-0.12,200.58505
13588.93433,13386.56,-18744.55858,-39.9,39.9,202.374327
13550.39429,13346.66,-19071.34856,0,-60.075,203.734288
13550.39429,13346.66,-19071.34856,-60.075,19.875,203.734288
13491.28235,13286.585,-19707.29482,-40.2,-0.12,204.69735
13451.11084,13246.385,-20173.22419,-40.32,-20.385,204.725841
13410.54382,13206.065,-20577.60011,-60.705,20.085,204.478824
13349.0863,13145.36,-20953.63546,-40.62,-0.12,203.726305
13307.73926,13104.74,-21062.78479,-40.74,40.74,202.999259
13266.19995,13064,-21100.57203,0,-61.335,202.199952
13266.19995,13064,-21100.57203,-61.335,20.295,202.199952
13203.90198,13002.665,-21072.7473,-41.04,-0.12,201.236979
13162.39563,12961.625,-21004.19527,-41.16,-20.805,200.770631
13120.99915,12920.465,-20893.89711,-61.965,20.505,200.534147
13059.17908,12858.5,-20679.89683,-41.46,-0.12,200.679078
13018.24402,12817.04,-20522.49056,-41.58,41.58,201.20402
12977.3584,12775.46,-20392.88939,0,-62.595,201.898399
12977.3584,12775.46,-20392.88939,-62.595,20.715,201.898399
12915.88989,12712.865,-20322.68383,-41.88,-0.12,203.024894
12874.86145,12670.985,-20369.70693,-42,-21.225,203.876451
12833.72864,12628.985,-20467.92513,-63.225,20.925,204.743639
12771.67786,12565.76,-20658.04669,-42.3,-0.12,205.917857
12729.88037,12523.46,-20818.56229,-42.42,42.42,206.420372
12687.69287,12481.04,-21030.64766,0,-63.855,206.652872
12687.69287,12481.04,-21030.64766,-63.855,21.135,206.652872
12623.82935,12417.185,-21404.61154,-42.72,-0.12,206.644347
12580.86731,12374.465,-21633.7236,-42.84,-21.645,206.402311
12537.69653,12331.625,-21806.36398,-64.485,21.345,206.071534
12472.86621,12267.14,-21897.1089,-43.14,-0.12,205.726212
12429.75586,12224,-21842.3467,-43.26,43.26,205.75586
12386.74439,12180.74,-21724.73183,0,-65.115,206.004386
12386.74439,12180.74,-21724.73183,-65.115,21.555,206.004386
12322.56775,12115.625,-21472.13322,-43.56,-0.12,206.94275
12280.11658,12072.065,-21281.8097,-43.68,-22.065,208.051578
12237.81372,12028.385,-21116.15388,-65.745,21.765,209.428722
12174.32373,11962.64,-20981.83255,-43.98,-0.12,211.683731
12131.77918,11918.66,-21018.4246,-44.1,44.1,213.119176
12088.86658,11874.56,-21190.72454,0,-66.375,214.306578
12088.86658,11874.56,-21190.72454,-66.375,21.975,214.306578
12023.40454,11808.185,-21694.94699,-44.4,-0.12,215.219542
11978.95935,11763.785,-22137.89759,-44.52,-22.485,215.174352
11933.9978,11719.265,-22586.06957,-67.005,22.185,214.732804
11865.82214,11652.26,-23112.36874,-44.82,-0.12,213.562145
11819.91577,11607.44,-23327.05682,-44.94,44.94,212.475772
11773.83362,11562.5,-23434.16813,0,-67.635,211.333619
11773.83362,11562.5,-23434.16813,-67.635,22.395,211.333619
11704.94385,11494.865,-23370.07353,-45.24,-0.12,210.078849
11659.4165,11449.625,-23174.4488,-45.36,-22.905,209.791505
11614.27918,11404.265,-22867.06357,-68.265,22.605,210.014176
11547.19666,11336,-22338.65754,-45.66,-0.12,211.196656
11502.78992,11290.34,-22054.87407,-45.78,45.78,212.449918
11458.47656,11244.56,-21892.60358,0,-68.895,213.916563
11458.47656,11244.56,-21892.60358,-68.895,22.815,213.916563
11391.87744,11175.665,-21895.6052,-46.08,-0.12,216.212442
11347.26746,11129.585,-22032.03474,-46.2,-23.325,217.682457
11302.25647,11083.385,-22257.8534,-69.525,23.025,218.871471
11233.57544,11013.86,-22788.50132,-46.5,-0.12,219.71544
11187.10877,10967.36,-23212.78189,-46.62,46.62,219.748766
11140.33997,10920.74,-23590.44269,0,-70.155,219.599967
11140.33997,10920.74,-23590.44269,-70.155,23.235,219.599967
11069.73633,10850.585,-23943.68084,-46.92,-0.12,219.151329
11022.41272,10803.665,-24022.26078,-47.04,-23.745,218.747721
10975.05066,10756.625,-24001.42984,-70.785,23.445,218.42566
10904.04053,10685.84,-23892.80617,-47.34,-0.12,218.200528
10856.74439,10638.5,-23809.10159,-47.46,47.46,218.244386
10809.58008,10591.04,-23704.3643,0,-71.415,218.540079
10809.58008,10591.04,-23704.3643,-71.415,23.655,218.540079
10739.10278,10519.625,-23519.79495,-47.76,-0.12,219.477784
10692.00989,10471.865,-23453.18937,-47.88,-24.165,220.144889
10644.7522,10423.985,-23471.55993,-72.045,23.865,220.767198
10573.65967,10351.94,-23622.74042,-48.18,-0.12,221.719669
10526.07788,10303.76,-23766.59438,-48.3,48.3,222.317882
10478.172,10255.46,-23930.69189,0,-72.675,222.711998
10478.172,10255.46,-23930.69189,-72.675,24.075,222.711998
10405.71167,10182.785,-24193.74117,-48.6,-0.12,222.926671
10356.99829,10134.185,-24399.36611,-48.72,-24.585,222.813292
10308.04321,10085.465,-24605.89446,-73.305,24.360294,222.578214
10234.40735,10012.16,-24804.82662,-48.944706,0.105098,222.24735
10185.44128,9963.215293,-24796.36569,-48.839608,48.839608,222.225991
10136.57959,9914.375686,-24689.60193,0,-73.034412,222.203904
10136.57959,9914.375686,-24689.60193,-73.034412,24.494804,222.203904
10063.55896,9841.341274,-24438.97151,-48.539608,0.12,222.217686
10015.16968,9792.801666,-24251.93755,-48.419608,-23.984804,222.368012
9966.934204,9744.382058,-24085.82242,-72.404412,24.284804,222.552146
9894.534302,9671.977646,-23968.38892,-48.119608,0.12,222.556656
9846.057129,9623.858039,-24008.80483,-47.999608,47.999608,222.19909
9797.189941,9575.858431,-24171.67273,0,-71.774412,221.33151
9797.189941,9575.858431,-24171.67273,-71.774412,24.074804,221.33151
9722.977295,9504.084019,-24645.15058,-47.699608,0.12,218.893276
9673.049927,9456.384411,-24996.93523,-47.579608,-23.564804,216.665516
9622.930298,9408.804803,-25275.03166,-71.144412,23.864804,214.125495
9547.44873,9337.660392,-25485.65642,-47.279608,0.12,209.788338
9497.290649,9290.380784,-25448.70066,-47.159608,47.159608,206.909865
9447.506104,9243.221176,-25262.72705,0,-70.514412,204.284928
9447.506104,9243.221176,-25262.72705,-70.514412,23.654804,204.284928
9373.820801,9172.706764,-24759.45513,-46.859608,0.12,201.114037
9325.48645,9125.847156,-24310.32376,-46.739608,-23.144804,199.639294
9277.734375,9079.107548,-23830.15891,-69.884412,23.444804,198.626827
9206.94397,9009.223137,-23245.57066,-46.439608,0.12,197.720833
9160.241089,8962.783529,-22985.5984,-46.319608,46.319608,197.45756
9113.790894,8916.463921,-22830.97256,0,-69.254412,197.326973
9113.790894,8916.463921,-22830.97256,-69.254412,23.234804,197.326973
