Time(sec)	Motor[9].ActPos	Motor[9].DesPos	Motor[9].iqcmd	Time(sec)	Motor[9] Act Position	Motor[9] Cmd Position	Motor[9] Act Velocity	Motor[9] Cmd Velocity	Motor[9] Act Acceleration	Motor[9] Cmd Acceleration	Motor[9] Following Error	Motor[9] Servo Cmd Out	
823642858 	299999.995350768 	300000 	31.965595 	823642858 	299999.995350768 	300000 	-0.282287801383063 	0 	595.093239098787 	0 	0.00464923202525824 	31.965595 	
823642868 	299999.995366027 	300000 	31.771051 	823642868 	299999.995366027 	300000 	0.358581834007055 	0 	686.645973473787 	0 	0.00463397317798808 	31.771051 	
823642878 	299999.996067932 	300000 	31.054644 	823642878 	299999.996067932 	300000 	0.89263980044052 	0 	381.469959393144 	0 	0.00393206835724413 	31.054644 	
823642888 	299999.997151306 	300000 	30.559927 	823642888 	299999.997151306 	300000 	1.14440999459475 	0 	122.070428915322 	0 	0.00284869357710704 	30.559927 	
823642898 	299999.998356752 	300000 	30.793789 	823642898 	299999.998356752 	300000 	0.991821987554431 	0 	-427.246442995965 	0 	0.00164324836805463 	30.793789 	
823642908 	299999.99913495 	300000 	30.952553 	823642908 	299999.99913495 	300000 	0.663757789880037 	0 	-228.881952352822 	0 	0.00086504960199818 	30.952553 	
823642918 	299999.999684267 	300000 	30.465796 	823642918 	299999.999684267 	300000 	0.473022810183465 	0 	-152.588007040322 	0 	0.000315732788294554 	30.465796 	
823642928 	300000.000080996 	300000 	30.616089 	823642928 	300000.000080996 	300000 	0.228882010560483 	0 	-335.693592205644 	0 	-8.09960183687508E-05 	30.616089 	
823642938 	300000.000142031 	300000 	31.06024 	823642938 	300000.000142031 	300000 	-0.183105614269152 	0 	-488.281715661287 	0 	-0.000142031232826412 	31.06024 	
823642948 	299999.999714785 	300000 	31.222569 	823642948 	299999.999714785 	300000 	-0.289917225018144 	0 	274.658435955644 	0 	0.000285215210169554 	31.222569 	
823642958 	299999.999562197 	300000 	30.798666 	823642958 	299999.999562197 	300000 	0.0305176363326609 	0 	366.211286745965 	0 	0.000437803217209876 	30.798666 	
823642968 	299999.99977582 	300000 	30.75865 	823642968 	299999.99977582 	300000 	0.305176014080644 	0 	183.10546875 	0 	0.000224179937504232 	30.75865 	
823642978 	300000.000172549 	300000 	30.679487 	823642978 	300000.000172549 	300000 	0.541687360964715 	0 	289.917225018144 	0 	-0.000172548810951412 	30.679487 	
823642988 	300000.000859195 	300000 	30.385235 	823642988 	300000.000859195 	300000 	0.831604585982859 	0 	289.917225018144 	0 	-0.000859194784425199 	30.385235 	
823642998 	300000.001835758 	300000 	29.873772 	823642998 	300000.001835758 	300000 	0.88501040590927 	0 	-183.105585165322 	0 	-0.00183575798291713 	29.873772 	
823643008 	300000.002629216 	300000 	30.001896 	823643008 	300000.002629216 	300000 	0.549316813703626 	0 	-488.281599245965 	0 	-0.00262921559624374 	30.001896 	
823643018 	300000.002934392 	300000 	30.29949 	823643018 	300000.002934392 	300000 	0.205993826966733 	0 	-198.364374227822 	0 	-0.00293439161032438 	30.29949 	
823643028 	300000.003041203 	300000 	30.025221 	823643028 	300000.003041203 	300000 	0.122070428915322 	0 	30.517578125 	0 	-0.0030412032501772 	30.025221 	
823643038 	300000.003178532 	300000 	29.820496 	823643038 	300000.003178532 	300000 	0.030517578125 	0 	-213.623279705644 	0 	-0.00317853246815503 	29.820496 	
823643048 	300000.003102238 	300000 	30.49679 	823643048 	300000.003102238 	300000 	-0.183105643372983 	0 	-213.623163290322 	0 	-0.0031022384064272 	30.49679 	
823643058 	300000.002812321 	300000 	30.378635 	823643058 	300000.002812321 	300000 	-0.213623192394152 	0 	152.588123455644 	0 	-0.00281232118140906 	30.378635 	
823643068 	300000.002674992 	300000 	29.850462 	823643068 	300000.002674992 	300000 	-0.160217401571572 	0 	-45.7764836028218 	0 	-0.0026749920216389 	29.850462 	
823643078 	300000.002491886 	300000 	30.171921 	823643078 	300000.002491886 	300000 	0.259399588685483 	0 	885.010464116931 	0 	-0.00249188637826592 	30.171921 	
823643088 	300000.003193791 	300000 	29.779926 	823643088 	300000.003193791 	300000 	0.85449282778427 	0 	305.176014080644 	0 	-0.00319379119900987 	29.779926 	
823643098 	300000.004200872 	300000 	29.243292 	823643098 	300000.004200872 	300000 	0.679016608046368 	0 	-656.128395348787 	0 	-0.00420087203383446 	29.243292 	
823643108 	300000.004551824 	300000 	29.366777 	823643108 	300000.004551824 	300000 	0.267028983216733 	0 	-167.846796102822 	0 	-0.0045518244151026 	29.366777 	
823643118 	300000.00473493 	300000 	29.674223 	823643118 	300000.00473493 	300000 	0.389099412132055 	0 	411.987653933465 	0 	-0.00473493000026792 	29.674223 	
823643128 	300000.005330023 	300000 	29.209574 	823643128 	300000.005330023 	300000 	0.457764021120965 	0 	-274.658435955644 	0 	-0.00533002323936671 	29.209574 	
823643138 	300000.005650458 	300000 	29.101234 	823643138 	300000.005650458 	300000 	-0.0305176072288305 	0 	-701.904762536287 	0 	-0.00565045804250985 	29.101234 	
823643148 	300000.005268988 	300000 	29.591469 	823643148 	300000.005268988 	300000 	-0.473022810183465 	0 	-183.105585165322 	0 	-0.00526898802490905 	29.591469 	
823643158 	300000.004704412 	300000 	29.969666 	823643158 	300000.004704412 	300000 	-0.602722604526207 	0 	-76.2939453125 	0 	-0.00470441242214292 	29.969666 	
823643168 	300000.004063543 	300000 	29.834009 	823643168 	300000.004063543 	300000 	-0.717163609806448 	0 	-152.588007040322 	0 	-0.00406354281585664 	29.834009 	
823643178 	300000.003270085 	300000 	29.887571 	823643178 	300000.003270085 	300000 	-0.648499000817537 	0 	289.917225018144 	0 	-0.00327008520253003 	29.887571 	
823643188 	300000.002766545 	300000 	30.040794 	823643188 	300000.002766545 	300000 	-0.434875808423385 	0 	137.3291015625 	0 	-0.00276654481422156 	30.040794 	
823643198 	300000.002400334 	300000 	30.093357 	823643198 	300000.002400334 	300000 	-0.267028983216733 	0 	198.364490643144 	0 	-0.00240033358568326 	30.093357 	
823643208 	300000.002232487 	300000 	29.651058 	823643208 	300000.002232487 	300000 	0.0305176072288305 	0 	396.728748455644 	0 	-0.0022324868477881 	29.651058 	
823643218 	300000.002461369 	300000 	29.434187 	823643218 	300000.002461369 	300000 	0.434875779319555 	0 	411.987653933465 	0 	-0.00246136880014092 	29.434187 	
823643228 	300000.003102238 	300000 	29.283709 	823643228 	300000.003102238 	300000 	0.671387184411287 	0 	61.03515625 	0 	-0.0031022384064272 	29.283709 	
823643238 	300000.003804143 	300000 	29.191448 	823643238 	300000.003804143 	300000 	0.434875808423385 	0 	-534.057850018144 	0 	-0.00380414316896349 	29.191448 	
823643248 	300000.00397199 	300000 	29.202799 	823643248 	300000.00397199 	300000 	0.0381470308639109 	0 	-259.399646893144 	0 	-0.00397199002327397 	29.202799 	
823643258 	300000.003880437 	300000 	29.418642 	823643258 	300000.003880437 	300000 	-0.0686646089889109 	0 	45.7763671875 	0 	-0.00388043723069131 	29.418642 	
823643268 	300000.003834661 	300000 	29.473061 	823643268 	300000.003834661 	300000 	-0.114441005280241 	0 	-137.329217977822 	0 	-0.00383466080529615 	29.473061 	
823643278 	300000.003651555 	300000 	29.403528 	823643278 	300000.003651555 	300000 	-0.556946179131046 	0 	-747.681246139109 	0 	-0.00365155522013083 	29.403528 	
823643288 	300000.002720768 	300000 	30.174133 	823643288 	300000.002720768 	300000 	-1.40380961238407 	0 	-946.045620366931 	0 	-0.00272076844703406 	30.174133 	
823643298 	300000.000843936 	300000 	30.764746 	823643298 	300000.000843936 	300000 	-1.54876819578931 	0 	656.128511764109 	0 	-0.000843935995362699 	30.764746 	
823643308 	299999.999623232 	300000 	30.550499 	823643308 	299999.999623232 	300000 	-0.762939976993948 	0 	915.527925826609 	0 	0.000376767944544554 	30.550499 	
823643318 	299999.999318056 	300000 	30.234715 	823643318 	299999.999318056 	300000 	-0.0915528216864914 	0 	427.246326580644 	0 	0.000681943958625197 	30.234715 	
823643328 	299999.999440126 	300000 	29.910347 	823643328 	299999.999440126 	300000 	0.02288818359375 	0 	-198.364374227822 	0 	0.000559873587917537 	29.910347 	
823643338 	299999.999363832 	300000 	30.387728 	823643338 	299999.999363832 	300000 	-0.282287801383063 	0 	-411.987537518144 	0 	0.000636167591437697 	30.387728 	
823643348 	299999.998875551 	300000 	30.492706 	823643348 	299999.998875551 	300000 	-0.152588007040322 	0 	671.387184411287 	0 	0.00112444919068366 	30.492706 	
823643358 	299999.999058656 	300000 	29.930815 	823643358 	299999.999058656 	300000 	0.221252616029233 	0 	76.2940617278218 	0 	0.000941343605518341 	29.930815 	
823643368 	299999.999318056 	300000 	30.190092 	823643368 	299999.999318056 	300000 	-0.198364374227822 	0 	-915.528042241931 	0 	0.000681943958625197 	30.190092 	
823643378 	299999.998661928 	300000 	30.863152 	823643378 	299999.998661928 	300000 	-0.83923400961794 	0 	-366.211170330644 	0 	0.00133807235397398 	30.863152 	
823643388 	299999.997639588 	300000 	31.235209 	823643388 	299999.997639588 	300000 	-0.984192622127011 	0 	76.2940617278218 	0 	0.00236041197786108 	31.235209 	
823643398 	299999.996693542 	300000 	30.913857 	823643398 	299999.996693542 	300000 	-0.572204997297376 	0 	747.681246139109 	0 	0.00330645759822801 	30.913857 	
823643408 	299999.996495178 	300000 	30.828566 	823643408 	299999.996495178 	300000 	-0.373840593965724 	0 	-350.952497683465 	0 	0.00350482197245583 	30.828566 	
823643418 	299999.995945861 	300000 	31.349915 	823643418 	299999.995945861 	300000 	-0.495911022881046 	0 	106.8115234375 	0 	0.00405413878615946 	31.349915 	
823643428 	299999.995503356 	300000 	31.320374 	823643428 	299999.995503356 	300000 	-0.297546619549394 	0 	289.917225018144 	0 	0.00449664401821792 	31.320374 	
823643438 	299999.995350768 	300000 	31.082481 	823643438 	299999.995350768 	300000 	0.0991822162177414 	0 	503.540504723787 	0 	0.00464923202525824 	31.082481 	
823643448 	299999.99570172 	300000 	30.59111 	823643448 	299999.99570172 	300000 	0.83160464419052 	0 	961.304409429431 	0 	0.00429827958578244 	30.59111 	
823643458 	299999.997013977 	300000 	30.357393 	823643458 	299999.997013977 	300000 	1.1367806000635 	0 	-350.952497683465 	0 	0.0029860227368772 	30.357393 	
823643468 	299999.997975282 	300000 	30.489326 	823643468 	299999.997975282 	300000 	0.579834391828626 	0 	-762.939918786287 	0 	0.00202471838565543 	30.489326 	
823643478 	299999.998173646 	300000 	30.541058 	823643478 	299999.998173646 	300000 	-0.00762939453125 	0 	-411.987653933465 	0 	0.00182635395321995 	30.541058 	
823643488 	299999.997960023 	300000 	30.828167 	823643488 	299999.997960023 	300000 	-0.175476219737902 	0 	76.2940617278218 	0 	0.00203997717471793 	30.828167 	
823643498 	299999.997822694 	300000 	30.948748 	823643498 	299999.997822694 	300000 	-0.289917195914313 	0 	-305.175897665322 	0 	0.00217730639269575 	30.948748 	
823643508 	299999.997380188 	300000 	31.285013 	823643508 	299999.997380188 	300000 	-0.663757789880037 	0 	-442.505232058465 	0 	0.00261981156654656 	31.285013 	
823643518 	299999.996495178 	300000 	31.33456 	823643518 	299999.996495178 	300000 	-0.579834391828626 	0 	610.352028161287 	0 	0.00350482197245583 	31.33456 	
823643528 	299999.99622052 	300000 	31.190371 	823643528 	299999.99622052 	300000 	-0.0762940035201609 	0 	396.728748455644 	0 	0.00377948035020381 	31.190371 	
823643538 	299999.99634259 	300000 	31.195801 	823643538 	299999.99634259 	300000 	0.389099383028224 	0 	534.057966433465 	0 	0.00365740997949615 	31.195801 	
823643548 	299999.996998718 	300000 	30.481115 	823643548 	299999.996998718 	300000 	0.816345796920359 	0 	320.434803143144 	0 	0.00300128158414736 	30.481115 	
823643558 	299999.997975282 	300000 	30.305637 	823643558 	299999.997975282 	300000 	0.984192593023181 	0 	15.2587890625 	0 	0.00202471838565543 	30.305637 	
823643568 	299999.998967104 	300000 	30.271725 	823643568 	299999.998967104 	300000 	1.04522780748084 	0 	106.811639852822 	0 	0.001032896398101 	30.271725 	
823643578 	300000.000065737 	300000 	30.131599 	823643578 	300000.000065737 	300000 	0.785828189691529 	0 	-625.610933639109 	0 	-6.57372293062508E-05 	30.131599 	
823643588 	300000.00053876 	300000 	30.186567 	823643588 	300000.00053876 	300000 	0.267028983216733 	0 	-411.987537518144 	0 	-0.000538759981282055 	30.186567 	
823643598 	300000.000599795 	300000 	30.322454 	823643598 	300000.000599795 	300000 	0.0534058199264109 	0 	-15.2587890625 	0 	-0.000599795195739716 	30.322454 	
823643608 	300000.000645572 	300000 	30.537004 	823643608 	300000.000645572 	300000 	0.00762942363508046 	0 	-76.2939453125 	0 	-0.000645571621134877 	30.537004 	
823643618 	300000.000615054 	300000 	30.309183 	823643618 	300000.000615054 	300000 	0.03814697265625 	0 	137.3291015625 	0 	-0.000615054043009877 	30.309183 	
823643628 	300000.000721866 	300000 	30.130142 	823643628 	300000.000721866 	300000 	0.183105585165322 	0 	152.588123455644 	0 	-0.000721865566447377 	30.130142 	
823643638 	300000.000981265 	300000 	30.300051 	823643638 	300000.000981265 	300000 	0.228882010560483 	0 	-61.0352726653218 	0 	-0.000981265213340521 	30.300051 	
823643648 	300000.00117963 	300000 	30.251551 	823643648 	300000.00117963 	300000 	0.259399588685483 	0 	122.070428915322 	0 	-0.00117962958756834 	30.251551 	
823643658 	300000.001500064 	300000 	29.795422 	823643658 	300000.001500064 	300000 	0.411987595725805 	0 	183.105585165322 	0 	-0.00150006439071149 	29.795422 	
823643668 	300000.002003605 	300000 	29.909397 	823643668 	300000.002003605 	300000 	0.434875808423385 	0 	-137.3291015625 	0 	-0.00200360477901995 	29.909397 	
823643678 	300000.002369816 	300000 	30.123192 	823643678 	300000.002369816 	300000 	0.0381470308639109 	0 	-656.128395348787 	0 	-0.00236981600755826 	30.123192 	
823643688 	300000.002079899 	300000 	30.163107 	823643688 	300000.002079899 	300000 	-0.297546590445563 	0 	-15.2587890625 	0 	-0.00207989884074777 	30.163107 	
823643698 	300000.001774723 	300000 	29.904207 	823643698 	300000.001774723 	300000 	-0.129699823446572 	0 	350.952381268144 	0 	-0.00177472282666713 	29.904207 	
823643708 	300000.001820499 	300000 	30.185738 	823643708 	300000.001820499 	300000 	0.0839233980514109 	0 	76.2940617278218 	0 	-0.00182049919385463 	30.185738 	
823643718 	300000.00194257 	300000 	29.993683 	823643718 	300000.00194257 	300000 	0.190735008800402 	0 	137.3291015625 	0 	-0.00194256962276995 	29.993683 	
823643728 	300000.002201969 	300000 	29.543865 	823643728 	300000.002201969 	300000 	0.221252586925402 	0 	-76.2940617278218 	0 	-0.00220196921145543 	29.543865 	
823643738 	300000.002385075 	300000 	29.64152 	823643738 	300000.002385075 	300000 	0.312805408611894 	0 	259.399646893144 	0 	-0.00238507479662076 	29.64152 	
823643748 	300000.00282758 	300000 	29.608475 	823643748 	300000.00282758 	300000 	0.579834420932457 	0 	274.658319540322 	0 	-0.00282758002867922 	29.608475 	
823643758 	300000.003544744 	300000 	29.210463 	823643758 	300000.003544744 	300000 	0.656128395348787 	0 	-122.070428915322 	0 	-0.00354474363848567 	29.210463 	
823643768 	300000.004139837 	300000 	29.136536 	823643768 	300000.004139837 	300000 	0.320434803143144 	0 	-549.316755495965 	0 	-0.0041398368193768 	29.136536 	
823643778 	300000.004185613 	300000 	29.551453 	823643778 	300000.004185613 	300000 	-0.0381470017600805 	0 	-167.846912518144 	0 	-0.00418561324477196 	29.551453 	
823643788 	300000.004063543 	300000 	29.543053 	823643788 	300000.004063543 	300000 	0.183105585165322 	0 	610.352028161287 	0 	-0.00406354281585664 	29.543053 	
823643798 	300000.004551824 	300000 	28.877134 	823643798 	300000.004551824 	300000 	0.442505173850805 	0 	-91.5528507903218 	0 	-0.0045518244151026 	28.877134 	
823643808 	300000.004948553 	300000 	29.064327 	823643808 	300000.004948553 	300000 	-0.0762940035201609 	0 	-946.045503951609 	0 	-0.00494855316355824 	29.064327 	
823643818 	300000.004399236 	300000 	29.670662 	823643818 	300000.004399236 	300000 	-0.518799177370965 	0 	61.03515625 	0 	-0.00439923640806228 	29.670662 	
823643828 	300000.003910955 	300000 	29.58293 	823643828 	300000.003910955 	300000 	-0.205993797862902 	0 	564.575660973787 	0 	-0.00391095480881631 	29.58293 	
823643838 	300000.003987249 	300000 	29.002337 	823643838 	300000.003987249 	300000 	0.0915527925826609 	0 	30.517578125 	0 	-0.00398724881233647 	29.002337 	
823643848 	300000.00409406 	300000 	28.948648 	823643848 	300000.00409406 	300000 	-0.0839233980514109 	0 	-381.469959393144 	0 	-0.00409406039398164 	28.948648 	
823643858 	300000.003819402 	300000 	29.581999 	823643858 	300000.003819402 	300000 	-0.320434803143144 	0 	-91.5528507903218 	0 	-0.00381940201623365 	29.581999 	
823643868 	300000.003453191 	300000 	29.473623 	823643868 	300000.003453191 	300000 	-0.114441005280241 	0 	503.540504723787 	0 	-0.00345319078769535 	29.473623 	
823643878 	300000.00359052 	300000 	28.732033 	823643878 	300000.00359052 	300000 	0.228882010560483 	0 	183.105585165322 	0 	-0.00359052000567317 	28.732033 	
823643888 	300000.003910955 	300000 	29.019056 	823643888 	300000.003910955 	300000 	0.02288818359375 	0 	-595.093239098787 	0 	-0.00391095480881631 	29.019056 	
823643898 	300000.003636296 	300000 	29.65354 	823643898 	300000.003636296 	300000 	-0.358581775799394 	0 	-167.8466796875 	0 	-0.00363629637286067 	29.65354 	
823643908 	300000.003193791 	300000 	29.257359 	823643908 	300000.003193791 	300000 	-0.450134568382055 	0 	-15.2589054778218 	0 	-0.00319379125721753 	29.257359 	
823643918 	300000.002736027 	300000 	29.172997 	823643918 	300000.002736027 	300000 	-0.358581834007055 	0 	198.364374227822 	0 	-0.00273602723609656 	29.172997 	
823643928 	300000.002476628 	300000 	29.509348 	823643928 	300000.002476628 	300000 	-0.328064197674394 	0 	-137.3291015625 	0 	-0.00247662758920342 	29.509348 	
823643938 	300000.002079899 	300000 	29.95162 	823643938 	300000.002079899 	300000 	-0.679016578942537 	0 	-564.575660973787 	0 	-0.00207989884074777 	29.95162 	
823643948 	300000.001118594 	300000 	29.826166 	823643948 	300000.001118594 	300000 	-1.04522780748084 	0 	-167.846796102822 	0 	-0.00111859443131834 	29.826166 	
823643958 	299999.999989443 	300000 	30.048323 	823643958 	299999.999989443 	300000 	-0.671387213515118 	0 	915.528042241931 	0 	1.05567742139101E-05 	30.048323 	
823643968 	299999.99977582 	300000 	29.940081 	823643968 	299999.99977582 	300000 	0.106811581645161 	0 	640.869606286287 	0 	0.000224179995711893 	29.940081 	
823643978 	300000.000203066 	300000 	29.625456 	823643978 	300000.000203066 	300000 	0.228881981456652 	0 	-396.728748455644 	0 	-0.000203066389076412 	29.625456 	
823643988 	300000.000233584 	300000 	29.617264 	823643988 	300000.000233584 	300000 	-0.236511405091733 	0 	-534.057966433465 	0 	-0.000233583967201412 	29.617264 	
823643998 	299999.999730044 	300000 	30.023403 	823643998 	299999.999730044 	300000 	-0.465393357444555 	0 	76.2940617278218 	0 	0.000269956421107054 	30.023403 	
823644008 	299999.999302797 	300000 	30.113075 	823644008 	299999.999302797 	300000 	-0.343322986736894 	0 	167.8466796875 	0 	0.000697202747687697 	30.113075 	
823644018 	299999.999043398 	300000 	30.171303 	823644018 	299999.999043398 	300000 	-0.534058024641126 	0 	-549.316755495965 	0 	0.000956602394580841 	30.171303 	
823644028 	299999.998234681 	300000 	30.420507 	823644028 	299999.998234681 	300000 	-0.801087007857859 	0 	15.2587890625 	0 	0.00176531879696995 	30.420507 	
823644038 	299999.997441224 	300000 	30.673229 	823644038 	299999.997441224 	300000 	-0.617981393588707 	0 	350.952381268144 	0 	0.00255877641029656 	30.673229 	
823644048 	299999.996998718 	300000 	30.631662 	823644048 	299999.996998718 	300000 	-0.0991821871139109 	0 	686.645973473787 	0 	0.00300128158414736 	30.631662 	
823644058 	299999.997242859 	300000 	29.99609 	823644058 	299999.997242859 	300000 	0.534057995537296 	0 	579.834450036287 	0 	0.00275714078452438 	29.99609 	
823644068 	299999.998066834 	300000 	29.773506 	823644068 	299999.998066834 	300000 	0.434875779319555 	0 	-778.198824264109 	0 	0.00193316559307277 	29.773506 	
823644078 	299999.998112611 	300000 	30.54167 	823644078 	299999.998112611 	300000 	-0.190734979696572 	0 	-473.022693768144 	0 	0.00188738922588527 	30.54167 	
823644088 	299999.997685364 	300000 	30.491632 	823644088 	299999.997685364 	300000 	-0.152587977936491 	0 	549.316639080644 	0 	0.00231463555246592 	30.491632 	
823644098 	299999.997807435 	300000 	30.028154 	823644098 	299999.997807435 	300000 	0.190734979696572 	0 	137.329217977822 	0 	0.00219256518175825 	30.028154 	
823644108 	299999.998066834 	300000 	30.37355 	823644108 	299999.998066834 	300000 	-0.305175984976813 	0 	-1129.15108911693 	0 	0.00193316559307277 	30.37355 	
823644118 	299999.997197083 	300000 	31.176565 	823644118 	299999.997197083 	300000 	-0.938416196731851 	0 	-137.329334393144 	0 	0.00280291715171188 	31.176565 	
823644128 	299999.996190002 	300000 	31.023928 	823644128 	299999.996190002 	300000 	-0.610352028161287 	0 	793.457613326609 	0 	0.00380999798653647 	31.023928 	
823644138 	299999.995976379 	300000 	30.716871 	823644138 	299999.995976379 	300000 	-0.0610351853538305 	0 	305.176014080644 	0 	0.00402362120803446 	30.716871 	
823644148 	299999.996067932 	300000 	30.654285 	823644148 	299999.996067932 	300000 	0.305176014080644 	0 	427.246326580644 	0 	0.00393206835724413 	30.654285 	
823644158 	299999.996586731 	300000 	30.503454 	823644158 	299999.996586731 	300000 	0.534057966433465 	0 	30.517578125 	0 	0.00341326917987317 	30.503454 	
823644168 	299999.997136048 	300000 	30.570566 	823644168 	299999.997136048 	300000 	0.366211170330644 	0 	-366.211170330644 	0 	0.0028639524243772 	30.570566 	
823644178 	299999.997319153 	300000 	30.556004 	823644178 	299999.997319153 	300000 	0.289917225018144 	0 	213.623279705644 	0 	0.00268084683921188 	30.556004 	
823644188 	299999.997715882 	300000 	30.115475 	823644188 	299999.997715882 	300000 	0.602722633630037 	0 	411.987537518144 	0 	0.00228411797434092 	30.115475 	
823644198 	299999.998524598 	300000 	30.273249 	823644198 	299999.998524598 	300000 	0.297546590445563 	0 	-1022.33956567943 	0 	0.00147540157195181 	30.273249 	
823644208 	299999.998310975 	300000 	30.938129 	823644208 	299999.998310975 	300000 	-0.640869606286287 	0 	-854.492769576609 	0 	0.00168902479344979 	30.938129 	
823644218 	299999.997242859 	300000 	31.017584 	823644218 	299999.997242859 	300000 	-0.602722604526207 	0 	930.786831304431 	0 	0.00275714078452438 	31.017584 	
823644228 	299999.99710553 	300000 	30.68681 	823644228 	299999.99710553 	300000 	0.144958612509072 	0 	564.575660973787 	0 	0.0028944700025022 	30.68681 	
823644238 	299999.997532776 	300000 	30.62261 	823644238 	299999.997532776 	300000 	0.320434803143144 	0 	-213.623279705644 	0 	0.00246722355950624 	30.62261 	
823644248 	299999.9977464 	300000 	30.522427 	823644248 	299999.9977464 	300000 	0.396728777559474 	0 	366.211170330644 	0 	0.00225360039621592 	30.522427 	
823644258 	299999.998326234 	300000 	30.11725 	823644258 	299999.998326234 	300000 	1.01471022935584 	0 	869.751675054431 	0 	0.00167376600438729 	30.11725 	
823644268 	299999.99977582 	300000 	29.529528 	823644268 	299999.99977582 	300000 	1.49536240496673 	0 	91.552734375 	0 	0.000224179937504232 	29.529528 	
823644278 	300000.001316959 	300000 	29.292431 	823644278 	300000.001316959 	300000 	1.44958595046774 	0 	-183.105585165322 	0 	-0.00131695880554616 	29.292431 	
823644288 	300000.002674992 	300000 	29.004124 	823644288 	300000.002674992 	300000 	1.14440999459475 	0 	-427.246326580644 	0 	-0.00267499196343124 	29.004124 	
823644298 	300000.003605779 	300000 	29.173594 	823644298 	300000.003605779 	300000 	0.465393415652215 	0 	-930.786831304431 	0 	-0.00360577879473567 	29.173594 	
823644308 	300000.003605779 	300000 	29.678389 	823644308 	300000.003605779 	300000 	-0.0534057908225805 	0 	-106.8115234375 	0 	-0.00360577879473567 	29.678389 	
823644318 	300000.003498967 	300000 	29.442535 	823644318 	300000.003498967 	300000 	-0.030517578125 	0 	152.588007040322 	0 	-0.00349896721309051 	29.442535 	
823644328 	300000.003544744 	300000 	29.328863 	823644328 	300000.003544744 	300000 	-0.190735008800402 	0 	-473.022926598787 	0 	-0.00354474363848567 	29.328863 	
823644338 	300000.003117497 	300000 	29.769135 	823644338 	300000.003117497 	300000 	-0.526428630109876 	0 	-198.364374227822 	0 	-0.0031174971954897 	29.769135 	
823644348 	300000.002491886 	300000 	29.948235 	823644348 	300000.002491886 	300000 	-0.518799177370965 	0 	213.623279705644 	0 	-0.00249188637826592 	29.948235 	
823644358 	300000.002079899 	300000 	29.783817 	823644358 	300000.002079899 	300000 	-0.175476190634072 	0 	473.022693768144 	0 	-0.00207989884074777 	29.783817 	
823644368 	300000.002140934 	300000 	29.449942 	823644368 	300000.002140934 	300000 	0.175476190634072 	0 	228.882068768144 	0 	-0.00214093399699777 	29.449942 	
823644378 	300000.002430851 	300000 	29.449867 	823644378 	300000.002430851 	300000 	0.450134597485885 	0 	320.434803143144 	0 	-0.00243085122201592 	29.449867 	
823644388 	300000.003041203 	300000 	28.924622 	823644388 	300000.003041203 	300000 	0.816345796920359 	0 	411.987653933465 	0 	-0.00304120319196954 	28.924622 	
823644398 	300000.004063543 	300000 	28.615086 	823644398 	300000.004063543 	300000 	0.923157407669351 	0 	-198.364490643144 	0 	-0.00406354281585664 	28.615086 	
823644408 	300000.004887518 	300000 	28.642673 	823644408 	300000.004887518 	300000 	0.633240211755037 	0 	-381.469959393144 	0 	-0.00488751800730824 	28.642673 	
823644418 	300000.005330023 	300000 	28.665548 	823644418 	300000.005330023 	300000 	0.312805408611894 	0 	-259.399646893144 	0 	-0.00533002323936671 	28.665548 	
823644428 	300000.005513129 	300000 	28.661776 	823644428 	300000.005513129 	300000 	0.0152587890625 	0 	-335.693592205644 	0 	-0.00551312882453203 	28.661776 	
823644438 	300000.005360541 	300000 	29.029793 	823644438 	300000.005360541 	300000 	-0.671387184411287 	0 	-1037.59835474193 	0 	-0.00536054081749171 	29.029793 	
823644448 	300000.004170354 	300000 	29.611151 	823644448 	300000.004170354 	300000 	-1.21307460358366 	0 	-45.7764836028218 	0 	-0.00417035445570946 	29.611151 	
823644458 	300000.002934392 	300000 	29.677996 	823644458 	300000.002934392 	300000 	-0.946045620366931 	0 	579.834450036287 	0 	-0.00293439161032438 	29.677996 	
823644468 	300000.002278263 	300000 	29.483843 	823644468 	300000.002278263 	300000 	-0.434875779319555 	0 	442.505232058465 	0 	-0.0022782632149756 	29.483843 	
823644478 	300000.00206464 	300000 	29.28068 	823644478 	300000.00206464 	300000 	-0.00762939453125 	0 	411.987537518144 	0 	-0.00206464005168527 	29.28068 	
823644488 	300000.002263004 	300000 	29.147474 	823644488 	300000.002263004 	300000 	0.312805379508063 	0 	228.882068768144 	0 	-0.0022630044259131 	29.147474 	
823644498 	300000.002690251 	300000 	28.965626 	823644498 	300000.002690251 	300000 	0.129699794342741 	0 	-595.093122683465 	0 	-0.0026902508107014 	28.965626 	
823644508 	300000.002522404 	300000 	29.207165 	823644508 	300000.002522404 	300000 	-0.106811610748991 	0 	122.070428915322 	0 	-0.00252240401459858 	29.207165 	
823644518 	300000.002476628 	300000 	29.196459 	823644518 	300000.002476628 	300000 	0.0839233980514109 	0 	259.399646893144 	0 	-0.00247662758920342 	29.196459 	
823644528 	300000.002690251 	300000 	29.132456 	823644528 	300000.002690251 	300000 	-0.198364374227822 	0 	-823.975191451609 	0 	-0.0026902508107014 	29.132456 	
823644538 	300000.002079899 	300000 	29.311752 	823644538 	300000.002079899 	300000 	-0.976563198491931 	0 	-732.422457076609 	0 	-0.00207989884074777 	29.311752 	
